"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","Class"
"68",0.454442330955733,0.454442331106756,0.454442326382624,0.454442322427977,0.454442340257185,0.454442334564359,0.454442324963771,0.454442323688732,0.454442334844324,0.454442330955733,0.45444233295666,0.454442323688732,0.454442338819759,0.454442334564359,0.454442334564359,0.454442338819759,0.454442323688732,0.45444233295666,0.615863124462188,0.615863124515866,0.615863122837137,0.615863121431861,0.615863127767435,0.615863125744508,0.615863122332962,0.615863121879896,0.615863125844015,0.615863124462188,0.61586312517324,0.615863121879896,0.61586312725663,0.615863125744508,0.615863125744508,0.61586312725663,0.615863121879896,0.61586312517324,0.543853061827216,0.543853062007803,0.543853056358788,0.543853051629905,0.543853072949601,0.543853066142325,0.543853054662183,0.543853053137533,0.543853066477059,0.543853061827216,0.543853064219892,0.543853053137533,0.5438530712308,0.543853066142325,0.543853066142325,0.5438530712308,0.543853053137533,0.543853064219892,0.759047141472044,0.759047141557533,0.759047138883325,0.759047136644699,0.759047146737392,0.75904714351479,0.759047138080159,0.75904713735838,0.759047143673279,0.759047141472044,0.759047142604747,0.75904713735838,0.759047145923691,0.75904714351479,0.75904714351479,0.759047145923691,0.75904713735838,0.759047142604747,0.864988697360991,0.976698940942969,0.910955167383092,0.799599635774322,0.687797706756124,1
"70",0.445452913672862,0.445452913821451,0.445452909173493,0.445452905282582,0.445452922824389,0.445452917223324,0.445452907777492,0.445452906523037,0.445452917498801,0.445452913672862,0.445452915641556,0.445452906523037,0.445452921410161,0.445452917223324,0.445452917223324,0.445452921410161,0.445452906523037,0.445452915641556,0.603236671297884,0.603236671349834,0.603236669723862,0.603236668362782,0.603236674499276,0.603236672539926,0.603236669235502,0.603236668796715,0.603236672636293,0.603236671297884,0.603236671986582,0.603236668796715,0.603236674004536,0.603236672539926,0.603236672539926,0.603236674004536,0.603236668796715,0.603236671986582,0.540527989204796,0.540527989384099,0.540527983775925,0.540527979081198,0.540528000246854,0.540527993488702,0.540527982091546,0.540527980577937,0.540527993821049,0.540527989204796,0.540527991580193,0.540527980577937,0.540527998540438,0.540527993488702,0.540527993488702,0.540527998540438,0.540527980577937,0.540527991580193,0.752820353964071,0.752820354047421,0.752820351440347,0.752820349257842,0.752820359097309,0.75282035595562,0.752820350657297,0.752820349953641,0.752820356110111,0.752820353964071,0.752820355068393,0.752820349953641,0.752820358304059,0.75282035595562,0.75282035595562,0.752820358304059,0.752820349953641,0.752820355068393,0.880349051968944,0.990089153878766,0.895510241709504,0.784240750261713,0.672437350993341,0
"73",0.471920575668125,0.471920575824131,0.471920570944038,0.47192056685882,0.47192058527663,0.471920579395877,0.471920569478386,0.471920568161231,0.471920579685087,0.471920575668125,0.471920577735133,0.471920568161231,0.47192058379178,0.471920579395877,0.471920579395877,0.47192058379178,0.471920568161231,0.471920577735133,0.641087975162853,0.641087975220278,0.641087973424008,0.641087971920308,0.64108797869958,0.641087976534998,0.641087972884528,0.641087972399696,0.641087976641443,0.641087975162853,0.641087975923671,0.641087972399696,0.641087978153019,0.641087976534998,0.641087976534998,0.641087978153019,0.641087972399696,0.641087975923671,0.548974281585304,0.548974281767971,0.548974276054866,0.548974271272359,0.54897429283389,0.548974285949357,0.548974274339019,0.548974272797073,0.548974286287912,0.548974281585304,0.548974284005112,0.548974272797073,0.548974291095573,0.548974285949357,0.548974285949357,0.548974291095573,0.548974272797073,0.548974284005112,0.768874477546679,0.768874477635781,0.768874474848307,0.76887447251486,0.768874483035038,0.768874479675942,0.768874474011121,0.768874473258755,0.768874479841147,0.768874477546679,0.768874478727329,0.768874473258755,0.768874482186893,0.768874479675942,0.768874479675942,0.768874482186893,0.768874473258755,0.768874478727329,0.833364118705272,0.945167517580263,0.942235595984224,0.831102725269702,0.719422285836217,0
"74",0.461325309062217,0.461325309215162,0.461325304430895,0.461325300425887,0.461325318482051,0.461325312716783,0.461325302993993,0.461325301702713,0.461325313000287,0.461325309062217,0.461325311088624,0.461325301702713,0.461325317026358,0.461325312716783,0.461325312716783,0.461325317026358,0.461325301702713,0.461325311088624,0.62568540870279,0.625685408757883,0.625685407035364,0.625685405593401,0.625685412094295,0.625685410018596,0.625685406518011,0.625685406053115,0.62568541012068,0.62568540870279,0.62568540943239,0.625685406053115,0.625685411570202,0.625685410018596,0.625685410018596,0.625685411570202,0.625685406053115,0.62568540943239,0.546079269021771,0.546079269203253,0.546079263526539,0.546079258774494,0.546079280198714,0.546079273358028,0.546079261821616,0.546079260289495,0.546079273694421,0.546079269021771,0.546079271426168,0.546079260289495,0.546079278471489,0.546079273358028,0.546079273358028,0.546079278471489,0.546079260289495,0.546079271426168,0.76328566199145,0.763285662078459,0.76328565935645,0.763285657077834,0.763285667350873,0.763285664070699,0.763285658538948,0.763285657804279,0.763285664232012,0.76328566199145,0.763285663144361,0.763285657804279,0.763285666522616,0.763285664070699,0.763285664070699,0.763285666522616,0.763285657804279,0.763285663144361,0.852800517366363,0.964529380646542,0.922998592248619,0.811658629455434,0.699985887130341,0
"76",0.436878003638072,0.436878003784398,0.436877999207178,0.436877995375527,0.436878012650204,0.436878007134449,0.436877997832487,0.436877996597106,0.436878007405695,0.436878003638072,0.436878005576766,0.436877996597106,0.436878011257498,0.436878007134449,0.436878007134449,0.436878011257498,0.436877996597106,0.436878005576766,0.591340972277869,0.591340972328319,0.591340970749524,0.591340969427866,0.591340975386411,0.591340973483912,0.591340970275337,0.591340969849213,0.591340973577443,0.591340972277869,0.591340972946614,0.591340969849213,0.591340974906044,0.591340973483912,0.591340973483912,0.591340974906044,0.591340969849213,0.591340972946614,0.537053816890234,0.537053817068163,0.537053811502089,0.537053806842635,0.537053827849388,0.537053821141986,0.537053809830397,0.537053808328104,0.537053821471834,0.537053816890234,0.537053819247767,0.537053808328104,0.537053826155796,0.537053821141986,0.537053821141986,0.537053826155796,0.537053808328104,0.537053819247767,0.746416533383392,0.746416533464612,0.746416530923486,0.746416528796262,0.746416538386729,0.746416535324534,0.746416530160279,0.746416529474434,0.746416535475114,0.746416533383392,0.746416534459746,0.746416529474434,0.746416537613509,0.746416535324534,0.746416535324534,0.746416537613509,0.746416529474434,0.746416534459746,0.894611045806515,0.988965755885981,0.880879893943781,0.769898109218082,0.658175352567403,1
"77",0.4398846771983,0.439884677345395,0.439884672744021,0.439884668892126,0.43988468625802,0.439884680713139,0.439884671362068,0.439884670120168,0.43988468098582,0.4398846771983,0.439884679147232,0.439884670120168,0.439884684857956,0.439884680713139,0.439884680713139,0.439884684857956,0.439884670120168,0.439884679147232,0.595454374841792,0.59545437489274,0.595454373298747,0.59545437196435,0.595454377980262,0.595454376059415,0.595454372819994,0.595454372389769,0.595454376153874,0.595454374841792,0.595454375516965,0.595454372389769,0.595454377495257,0.595454376059415,0.595454376059415,0.595454377495257,0.595454372389769,0.595454375516965,0.538395671066495,0.538395671244955,0.538395665662701,0.538395660989712,0.53839568205748,0.538395675330606,0.538395663986139,0.538395662479503,0.538395675661402,0.538395671066495,0.538395673430891,0.538395662479503,0.538395680358972,0.538395675330606,0.538395675330606,0.538395680358972,0.538395662479503,0.538395673430891,0.7488729161428,0.748872916224826,0.748872913658887,0.748872911510895,0.748872921194997,0.748872918102906,0.748872912888215,0.748872912195689,0.748872918254979,0.7488729161428,0.748872917229685,0.748872912195689,0.748872920414242,0.748872918102906,0.748872918102906,0.748872920414242,0.748872912195689,0.748872917229685,0.889783183859172,0.992319975825706,0.886195942304034,0.774806615192147,0.663003215860564,1
"78",0.458616851873296,0.458616852025691,0.458616847263905,0.45861684327796,0.458616861248811,0.458616855510692,0.458616845833752,0.458616844549246,0.458616855792904,0.458616851873296,0.458616853890099,0.458616844549246,0.458616859799934,0.458616855510692,0.458616855510692,0.458616859799934,0.458616844549246,0.458616853890099,0.621944275346655,0.621944275401582,0.621944273692758,0.621944272262006,0.621944278711416,0.621944276651346,0.621944273178663,0.62194427271806,0.621944276752786,0.621944275346655,0.62194427607033,0.62194427271806,0.621944278191388,0.621944276651346,0.621944276651346,0.621944278191388,0.62194427271806,0.62194427607033,0.544764669918311,0.544764670099361,0.544764664438332,0.544764659699756,0.544764681062345,0.544764674241563,0.544764662738256,0.544764661210485,0.544764674577021,0.544764669918311,0.544764672315292,0.544764661210485,0.544764679340801,0.544764674241563,0.544764674241563,0.544764679340801,0.544764661210485,0.544764672315292,0.76080560957075,0.760805609656595,0.76080560696293,0.760805604706724,0.760805614876641,0.760805611629137,0.76080560615316,0.760805605426633,0.760805611788915,0.76080560957075,0.760805610712392,0.760805605426633,0.760805614056064,0.760805611629137,0.760805611629137,0.760805614056064,0.760805605426633,0.760805610712392,0.856798247197856,0.968563880042714,0.915927236815291,0.806531540091409,0.695988157271322,0
"79",0.449357318444514,0.449357318594276,0.449357313909472,0.449357309987751,0.449357327668537,0.449357322023096,0.449357312502413,0.449357311237997,0.449357322300739,0.449357318444514,0.449357320428788,0.449357311237997,0.449357326243091,0.449357322023096,0.449357322023096,0.449357326243091,0.449357311237997,0.449357320428788,0.609096437448951,0.609096437501928,0.609096435843177,0.609096434454614,0.609096440714957,0.609096438716058,0.609096435344957,0.609096434897313,0.609096438814349,0.609096437448951,0.609096438151516,0.609096434897313,0.609096440210228,0.609096438716058,0.609096438716058,0.609096440210228,0.609096434897313,0.609096438151516,0.540830823645432,0.54083082382489,0.540830818212081,0.540830813513482,0.540830834696605,0.540830827932864,0.540830816526302,0.540830815011457,0.540830828265502,0.540830823645432,0.540830826022809,0.540830815011457,0.540830832988777,0.540830827932864,0.540830827932864,0.540830832988777,0.540830815011457,0.540830826022809,0.753533376142853,0.753533376226555,0.753533373608108,0.753533371416128,0.753533381298485,0.753533378143056,0.753533372821712,0.75353337211493,0.753533378298241,0.753533376142853,0.753533377252,0.75353337211493,0.753533380501768,0.753533378143056,0.753533378143056,0.753533380501768,0.75353337211493,0.753533377252,0.871747980530811,0.979246767491574,0.898159289693381,0.790281381657246,0.681038423592615,0
"80",0.468844636160709,0.468844636315874,0.468844631462272,0.468844627399226,0.46884464571707,0.468844639868239,0.468844630004557,0.468844628694553,0.468844640155875,0.468844636160709,0.468844638216486,0.468844628694553,0.468844644240267,0.468844639868239,0.468844639868239,0.468844644240267,0.468844628694553,0.468844638216486,0.636764518006604,0.636764518063496,0.636764516284498,0.636764514795249,0.636764521509341,0.636764519365576,0.636764515750194,0.63676451527003,0.636764519471011,0.636764518006604,0.636764518760141,0.63676451527003,0.636764520968048,0.636764519365576,0.636764519365576,0.636764520968048,0.63676451527003,0.636764518760141,0.547659987288778,0.547659987470907,0.547659981774044,0.547659977005153,0.547659998505351,0.54765999164041,0.547659980063102,0.547659978525525,0.547659991978001,0.547659987288778,0.54765998970169,0.547659978525525,0.547659996771986,0.54765999164041,0.54765999164041,0.547659996771986,0.547659978525525,0.54765998970169,0.76638417633758,0.766384176425792,0.766384173666208,0.766384171356122,0.766384181771005,0.766384178445526,0.76638417283742,0.766384172092593,0.766384178609083,0.76638417633758,0.766384177506422,0.766384172092593,0.766384180931326,0.766384178445526,0.766384178445526,0.766384180931326,0.766384172092593,0.766384177506422,0.838177476662571,0.949939204556449,0.934627224153691,0.825168792570085,0.714608928012889,1
"81",0.442280745005988,0.442280745153828,0.442280740529123,0.442280736657699,0.442280754111641,0.442280748538646,0.442280739140163,0.442280737891966,0.442280748812708,0.442280745005988,0.442280746964802,0.442280737891966,0.442280752704479,0.442280748538646,0.442280748538646,0.442280752704479,0.442280737891966,0.442280746964802,0.599145002948626,0.59914500300031,0.599145001383392,0.599145000029809,0.599145006132233,0.599145004183749,0.59914500089775,0.599145000461345,0.599145004279574,0.599145002948626,0.599145003633497,0.599145000461345,0.599145005640243,0.599145004183749,0.599145004183749,0.599145005640243,0.599145000461345,0.599145003633497,0.538347171583751,0.538347171762207,0.538347166180328,0.538347161507667,0.538347182573973,0.538347175847563,0.538347164503889,0.53834716299736,0.538347176178341,0.538347171583751,0.538347173947992,0.53834716299736,0.538347180875589,0.538347175847563,0.538347175847563,0.538347180875589,0.53834716299736,0.538347173947992,0.748816009164199,0.748816009246236,0.748816006680031,0.748816004531818,0.748816014216904,0.748816011124497,0.748816005909284,0.748816005216688,0.748816011276584,0.748816009164199,0.748816010251182,0.748816005216688,0.748816013436077,0.748816011124497,0.748816011124497,0.748816013436077,0.748816005216688,0.748816010251182,0.884114887070864,0.987857167415007,0.88635554927788,0.778706936103942,0.668671512786593,1
"82",0.436258721447351,0.436258721593516,0.436258717021607,0.436258713194381,0.436258730449064,0.436258724939686,0.436258715648486,0.436258714414535,0.436258725210632,0.436258721447351,0.436258723383817,0.436258714414535,0.436258729057977,0.436258724939686,0.436258724939686,0.436258729057977,0.436258714414535,0.436258723383817,0.590457886417462,0.5904578864678,0.590457884893108,0.590457883574915,0.590457889517897,0.590457887620306,0.590457884420177,0.590457883995174,0.590457887713633,0.590457886417462,0.590457887084429,0.590457883995174,0.590457889038761,0.590457887620306,0.590457887620306,0.590457889038761,0.590457883995174,0.590457887084429,0.53687206236965,0.536872062547526,0.536872056983583,0.536872052325924,0.536872073324571,0.536872066619765,0.536872055312537,0.536872053810832,0.536872066949481,0.53687206236965,0.536872064726284,0.536872053810832,0.536872071631642,0.536872066619765,0.536872066619765,0.536872071631642,0.536872053810832,0.536872064726284,0.746092090166556,0.746092090247678,0.746092087709567,0.746092085584865,0.746092095163884,0.746092092105327,0.746092086947288,0.746092086262241,0.746092092255749,0.746092090166556,0.746092091241578,0.746092086262241,0.746092094391619,0.746092092105327,0.746092092105327,0.746092094391619,0.746092086262241,0.746092091241578,0.895762206586439,0.988502193360061,0.880298096630021,0.768827591057857,0.657024191985412,1
"83",0.442134368772217,0.44213436891989,0.442134364300595,0.442134360433697,0.442134377867231,0.442134372300754,0.442134362913246,0.442134361666502,0.442134372574495,0.442134368772217,0.442134370728751,0.442134361666502,0.442134376461725,0.442134372300754,0.442134372300754,0.442134376461725,0.442134361666502,0.442134370728751,0.598517928301761,0.598517928353076,0.598517926748018,0.598517925404388,0.598517931461996,0.598517929527806,0.598517926265948,0.598517925832753,0.598517929622937,0.598517928301761,0.59851792898159,0.598517925832753,0.598517930973621,0.598517929527806,0.598517929527806,0.598517930973621,0.598517925832753,0.59851792898159,0.539422118741121,0.539422118919979,0.539422113325335,0.539422108641977,0.53942212975649,0.539422123014687,0.539422111645061,0.539422110135087,0.539422123346221,0.539422118741121,0.539422121110774,0.539422110135087,0.539422128054219,0.539422123014687,0.539422123014687,0.539422128054219,0.539422110135087,0.539422121110774,0.750754843289962,0.750754843372607,0.750754840787547,0.750754838623559,0.75075484837972,0.750754845264603,0.750754840011164,0.750754839313478,0.750754845417794,0.750754843289962,0.750754844384883,0.750754839313478,0.750754847593181,0.750754845264603,0.750754845264603,0.750754847593181,0.750754839313478,0.750754844384883,0.886195694938939,0.9941939254801,0.890197504769343,0.778394105894354,0.66659070633545,1
"84",0.440662210089267,0.440662210236586,0.440662205628436,0.440662201770873,0.440662219162351,0.4406622136093,0.440662204244437,0.440662203000714,0.440662213882388,0.440662210089267,0.440662212041081,0.440662203000714,0.440662217760233,0.4406622136093,0.4406622136093,0.440662217760233,0.440662203000714,0.440662212041081,0.596569070925889,0.596569070977005,0.596569069377814,0.596569068039057,0.5965690740746,0.596569072147503,0.596569068897493,0.596569068465864,0.596569072242256,0.596569070925889,0.596569071603285,0.596569068465864,0.596569073588019,0.596569072147503,0.596569072147503,0.596569073588019,0.596569068465864,0.596569071603285,0.538624169567694,0.538624169746233,0.53862416416123,0.538624159485906,0.538624180564148,0.53862417383393,0.538624162483812,0.538624160976431,0.538624174164887,0.538624169567694,0.538624171933259,0.538624160976431,0.538624178864792,0.53862417383393,0.53862417383393,0.538624178864792,0.538624160976431,0.538624171933259,0.749295110481596,0.749295110563749,0.749295107993464,0.749295105841762,0.749295115542407,0.749295112445029,0.749295107221439,0.749295106527728,0.749295112597357,0.749295110481596,0.749295111570299,0.749295106527728,0.749295114760327,0.749295112445029,0.749295112445029,0.749295114760327,0.749295106527728,0.749295111570299,0.888356192170827,0.992012537358611,0.887179909234599,0.776170345942661,0.664430207837674,1
"85",0.4388322746637,0.438832274810503,0.438832270218295,0.438832266374087,0.43883228370537,0.438832278171545,0.438832268839092,0.438832267599669,0.438832278443681,0.4388322746637,0.438832276608744,0.438832267599669,0.438832282308103,0.438832278171545,0.438832278171545,0.438832282308103,0.438832267599669,0.438832276608744,0.593949000543581,0.593949000594304,0.593948999007212,0.593948997678591,0.593949003668478,0.593949001755971,0.593948998530525,0.593948998102159,0.593949001849996,0.593949000543581,0.593949001215859,0.593948998102159,0.593949003185582,0.593949001755971,0.593949001755971,0.593949003185582,0.593948998102159,0.593949001215859,0.538067412914487,0.538067413092808,0.538067407514583,0.538067402844927,0.538067423897615,0.538067417175548,0.538067405839205,0.538067404333641,0.53806741750611,0.538067412914487,0.538067415277182,0.538067404333641,0.538067422200315,0.538067417175548,0.538067417175548,0.538067422200315,0.538067404333641,0.538067415277182,0.74826399489547,0.748263994977271,0.748263992417759,0.748263990275069,0.748263999935074,0.748263996850668,0.748263991648966,0.748263990958159,0.74826399700236,0.74826399489547,0.74826399597959,0.748263990958159,0.748263999156264,0.748263996850668,0.748263996850668,0.748263999156264,0.748263990958159,0.74826399597959,0.891674683379927,0.992835446712063,0.884696104711762,0.772915115246095,0.661111715754652,1
"87",0.440152627046783,0.440152627193931,0.440152622590806,0.440152618737446,0.440152636109946,0.440152630562956,0.440152621208328,0.440152619965954,0.440152630835739,0.440152627046783,0.440152628996456,0.440152619965954,0.44015263470935,0.440152630562956,0.440152630562956,0.44015263470935,0.440152619965954,0.440152628996456,0.595784852603034,0.595784852654004,0.595784851059492,0.59578484972467,0.595784855742522,0.595784853821035,0.595784850580579,0.595784850150226,0.595784853915541,0.595784852603034,0.595784853278409,0.595784850150226,0.595784855257347,0.595784853821035,0.595784853821035,0.595784855257347,0.595784850150226,0.595784853278409,0.538589255257285,0.538589255435826,0.538589249851252,0.53858924517634,0.538589266252799,0.538589259523149,0.538589248174008,0.538589246666755,0.538589259854086,0.538589255257285,0.538589257622666,0.538589246666755,0.538589264553595,0.538589259523149,0.538589259523149,0.538589264553595,0.538589246666755,0.538589257622666,0.749221815866582,0.749221815948715,0.749221813379416,0.74922181122861,0.749221820925377,0.749221817829238,0.749221812607739,0.749221811914303,0.749221817981507,0.749221815866582,0.749221816954872,0.749221811914303,0.749221820143612,0.749221817829238,0.749221817829238,0.749221820143612,0.749221811914303,0.749221816954872,0.889454057648347,0.993487778431679,0.886776477698702,0.775135741844931,0.663332342086941,1
"88",0.435303558948661,0.435303559094567,0.435303554530873,0.435303550710521,0.435303567934194,0.435303562434716,0.435303553160225,0.435303551928494,0.435303562705171,0.435303558948661,0.435303560881647,0.435303551928494,0.435303566545599,0.435303562434716,0.435303562434716,0.435303566545599,0.435303551928494,0.435303560881647,0.589101388994976,0.589101389045108,0.58910138747643,0.589101386163275,0.589101392083564,0.589101390193209,0.589101387005306,0.58910138658193,0.589101390286189,0.589101388994976,0.589101389659382,0.58910138658193,0.589101391606246,0.589101390193209,0.589101390193209,0.589101391606246,0.58910138658193,0.589101389659382,0.53655236724081,0.536552367418572,0.536552361858492,0.53655235720411,0.536552378188078,0.536552371487956,0.53655236018863,0.536552358687977,0.536552371817448,0.53655236724081,0.536552369595811,0.536552358687977,0.536552376496331,0.536552371487956,0.536552371487956,0.536552376496331,0.536552358687977,0.536552369595811,0.74550043556525,0.745500435646175,0.745500433114243,0.745500430994712,0.745500440550444,0.745500437499333,0.74550043235381,0.745500431670436,0.745500437649381,0.74550043556525,0.745500436637673,0.745500431670436,0.745500439780043,0.745500437499333,0.745500437499333,0.745500439780043,0.745500431670436,0.745500436637673,0.897447031493547,0.988522770434247,0.878873007061647,0.767142765858184,0.655339366838486,1
"89",0.440044235876413,0.440044236023538,0.440044231421462,0.440044227568975,0.440044244937531,0.440044239391799,0.440044230039284,0.440044228797185,0.440044239664526,0.440044235876413,0.440044237825658,0.440044228797185,0.440044243537262,0.440044239391799,0.440044239391799,0.440044243537262,0.440044228797185,0.440044237825658,0.595621200756285,0.595621200807232,0.595621199213617,0.595621197879568,0.59562120389399,0.595621201973586,0.595621198734985,0.595621198304878,0.595621202068043,0.595621200756285,0.595621201431268,0.595621198304878,0.595621203409092,0.595621201973586,0.595621201973586,0.595621203409092,0.595621198304878,0.595621201431268,0.53857330403858,0.538573304217111,0.538573298632754,0.538573293958013,0.538573315033682,0.538573308304284,0.538573296955576,0.538573295448375,0.538573308635208,0.53857330403858,0.538573306403871,0.538573295448375,0.538573313334541,0.538573308304284,0.538573308304284,0.538573313334541,0.538573295448375,0.538573306403871,0.749189418892584,0.749189418974704,0.749189416405802,0.749189414255328,0.74918942395054,0.749189420854882,0.749189415634271,0.749189414940932,0.749189421007124,0.749189418892584,0.74918941998066,0.749189414940932,0.749189423168914,0.749189420854882,0.749189420854882,0.749189423168914,0.749189414940932,0.74918941998066,0.889673280149934,0.994102741097238,0.886689051540568,0.774916519192052,0.663113120023835,1
"90",0.435202657485122,0.435202657631001,0.435202653068148,0.4352026492485,0.435202666468997,0.435202660970534,0.435202651697753,0.435202650466248,0.43520266124094,0.435202657485122,0.435202659417751,0.435202650466248,0.43520266508066,0.435202660970534,0.435202660970534,0.43520266508066,0.435202650466248,0.435202659417751,0.58896226779392,0.588962267844035,0.588962266275859,0.588962264963126,0.588962270881516,0.588962268991772,0.588962265804886,0.588962265381645,0.58896226908472,0.58896226779392,0.588962268458113,0.588962265381645,0.58896227040435,0.588962268991772,0.588962268991772,0.58896227040435,0.588962265381645,0.588962268458113,0.536507344935039,0.536507345112783,0.536507339553269,0.536507334899366,0.536507355881187,0.53650734918175,0.536507337883581,0.536507336383085,0.536507349511208,0.536507344935039,0.5365073472898,0.536507336383085,0.536507354189612,0.53650734918175,0.53650734918175,0.536507354189612,0.536507336383085,0.5365073472898,0.74541318100491,0.745413181085798,0.745413178554891,0.745413176436216,0.745413185988092,0.745413182938212,0.745413177794765,0.745413177111664,0.745413183088197,0.74541318100491,0.745413182076901,0.745413177111664,0.745413185218,0.745413182938212,0.745413182938212,0.745413185218,0.745413177111664,0.745413182076901,0.897605136169435,0.988684960303855,0.878613169157023,0.766984661043252,0.655181262012766,1
"93",0.434482718128865,0.434482718274565,0.434482713717292,0.434482709902326,0.434482727101748,0.434482721610012,0.434482712348571,0.434482711118574,0.43448272188009,0.434482718128865,0.434482720059126,0.434482711118574,0.434482725715112,0.434482721610012,0.434482721610012,0.434482725715112,0.434482711118574,0.434482720059126,0.587993886096398,0.587993886146414,0.587993884581521,0.587993883271538,0.587993889177529,0.587993887291742,0.587993884111539,0.587993883689182,0.587993887384493,0.587993886096398,0.587993886759201,0.587993883689182,0.587993888701366,0.587993887291742,0.587993887291742,0.587993888701366,0.587993883689182,0.587993886759201,0.536154716950205,0.536154717127807,0.536154711572515,0.536154706922119,0.536154727888072,0.536154721193704,0.536154709904078,0.536154708404715,0.53615472152291,0.536154716950205,0.536154719303179,0.536154708404715,0.536154726197777,0.536154721193704,0.536154721193704,0.536154726197777,0.536154708404715,0.536154719303179,0.744775655867289,0.744775655947984,0.744775653423273,0.744775651309788,0.744775660838239,0.74477565779583,0.744775652665017,0.744775651983584,0.744775657945455,0.744775655867289,0.744775656936633,0.744775651983584,0.744775660070047,0.74477565779583,0.74477565779583,0.744775660070047,0.744775651983584,0.744775656936633,0.898722780325881,0.987168716718601,0.877329863742448,0.765850754584862,0.654063617934227,1
"95",0.45034686622918,0.450346866379918,0.450346861664642,0.450346857717404,0.45034687551317,0.450346869831033,0.450346860248471,0.450346858975822,0.45034687011046,0.45034686622918,0.450346868226363,0.450346858975822,0.450346874078462,0.450346869831033,0.450346869831033,0.450346874078462,0.450346858975822,0.450346868226363,0.612542418023143,0.612542418077995,0.612542416362231,0.612542414925932,0.612542421401346,0.612542419333766,0.612542415846917,0.612542415383839,0.612542419435439,0.612542418023143,0.612542418749869,0.612542415383839,0.612542420879295,0.612542419333766,0.612542419333766,0.612542420879295,0.612542415383839,0.612542418749869,0.5354612765828,0.535461276760324,0.535461271207259,0.535461266558694,0.535461287516329,0.535461280824617,0.535461269539474,0.535461268040705,0.535461281153691,0.5354612765828,0.535461278934842,0.535461268040705,0.535461285826708,0.535461280824617,0.535461280824617,0.535461285826708,0.535461268040705,0.535461278934842,0.744482893990438,0.744482894071866,0.744482891524887,0.744482889392775,0.744482899005229,0.744482895936001,0.744482890759935,0.744482890072514,0.744482896086934,0.744482893990438,0.744482895069225,0.744482890072514,0.744482898230264,0.744482895936001,0.744482895936001,0.744482898230264,0.744482890072514,0.744482895069225,0.860798596809748,0.943682884740642,0.884313738026606,0.79028243235728,0.691987806673698,0
"96",0.464207788582975,0.464207788736962,0.464207783920228,0.464207779888045,0.464207798066746,0.464207792262348,0.464207782473577,0.464207781173527,0.464207792547788,0.464207788582975,0.464207790623137,0.464207781173527,0.464207796601166,0.464207792262348,0.464207792262348,0.464207796601166,0.464207781173527,0.464207790623137,0.630518106122236,0.630518106178508,0.630518104419061,0.630518102946186,0.630518109586466,0.630518107466263,0.630518103890621,0.630518103415753,0.630518107570542,0.630518106122236,0.630518106867486,0.630518103415753,0.630518109051136,0.630518107466263,0.630518107466263,0.630518109051136,0.630518103415753,0.630518106867486,0.545015648314318,0.545015648495426,0.545015642830306,0.545015638087989,0.545015659468393,0.545015652641704,0.545015641128886,0.545015639599896,0.545015652977403,0.545015648314318,0.545015650713785,0.545015639599896,0.545015657744697,0.545015652641704,0.545015652641704,0.545015657744697,0.545015639599896,0.545015650713785,0.761534864500133,0.76153486458674,0.761534861877198,0.761534859609027,0.761534869835018,0.761534866569855,0.76153486106345,0.761534860332138,0.76153486673043,0.761534864500133,0.761534865647767,0.761534860332138,0.761534869010533,0.761534866569855,0.761534866569855,0.761534869010533,0.761534860332138,0.761534865647767,0.844435294828624,0.951773962591544,0.92143772843665,0.816367281509659,0.708351109567635,0
"98",0.451330505910141,0.451330506060354,0.451330501361672,0.451330497428349,0.451330515161435,0.45133050949931,0.451330499950508,0.451330498682331,0.451330509777735,0.451330505910141,0.451330507900281,0.451330498682331,0.451330513731765,0.45133050949931,0.45133050949931,0.451330513731765,0.451330498682331,0.451330507900281,0.611600938746927,0.61160093880013,0.611600937136422,0.611600935743687,0.61160094202263,0.611600940017783,0.61160093663673,0.611600936187711,0.61160094011639,0.611600938746927,0.611600939451617,0.611600936187711,0.611600941516413,0.611600940017783,0.611600940017783,0.611600941516413,0.611600936187711,0.611600939451617,0.542315068713085,0.542315068893076,0.542315063262865,0.542315058549748,0.542315079798469,0.542315073013827,0.542315061571913,0.542315060052332,0.542315073347456,0.542315068713085,0.542315071097788,0.542315060052332,0.542315078085381,0.542315073013827,0.542315073013827,0.542315078085381,0.542315060052332,0.542315071097788,0.75617647980293,0.756176479887441,0.756176477243976,0.756176475031094,0.756176485007727,0.756176481822209,0.756176476450042,0.756176475736577,0.756176481978858,0.75617647980293,0.756176480922603,0.756176475736577,0.756176484203391,0.756176481822209,0.756176481822209,0.756176484203391,0.756176475736577,0.756176480922603,0.869599859322072,0.980958341243193,0.903620255534983,0.793907402853937,0.68318654511926,0
